Date,Adj Close_BND,Adj Close_SPY,Adj Close_TSLA,Close_BND,Close_SPY,Close_TSLA,High_BND,High_SPY,High_TSLA,Low_BND,Low_SPY,Low_TSLA,Open_BND,Open_SPY,Open_TSLA,Volume_BND,Volume_SPY,Volume_TSLA,TSLA_Daily_Return,TSLA_Rolling_Volatility,BND_Daily_Return,BND_Rolling_Volatility,SPY_Daily_Return,SPY_Rolling_Volatility
2015-07-16,61.06478500366211,178.96339416503906,17.778667449951172,81.2300033569336,212.3000030517578,17.778667449951172,81.27999877929688,212.3000030517578,17.81333351135254,81.05000305175781,211.5800018310547,17.54400062561035,81.06999969482422,211.8699951171875,17.614667892456055,1063100,106683300,24240000,0.013452917723576485,,0.0,,0.008024544188322658,
2015-07-17,61.07231521606445,179.1151580810547,18.310667037963867,81.23999786376953,212.47999572753906,18.310667037963867,81.31999969482422,212.5500030517578,18.369333267211914,81.19999694824219,211.8000030517578,17.883333206176758,81.25,212.2899932861328,18.166667938232422,807900,89030000,75061500,0.029923479333326286,,0.00012331513820762474,,0.0008480165271993467,
2015-07-20,60.98963165283203,179.20785522460938,18.817333221435547,81.12999725341797,212.58999633789062,18.817333221435547,81.22000122070312,213.17999267578125,19.110000610351562,81.08000183105469,212.2100067138672,18.16933250427246,81.19000244140625,212.75,18.333332061767578,1026900,70446800,74677500,0.027670547578698246,,-0.0013538632511294058,,0.0005175281899520989,
2015-07-21,61.10240173339844,178.49969482421875,17.784666061401367,81.27999877929688,211.75,17.784666061401367,81.33000183105469,212.74000549316406,18.233333587646484,81.0999984741211,211.38999938964844,17.770000457763672,81.12000274658203,212.42999267578125,18.003332138061523,1422900,77965000,91630500,-0.054878507378390284,,0.0018490041259524581,,-0.003951614729739705,
2015-07-22,61.12498092651367,178.17942810058594,17.857999801635742,81.30999755859375,211.3699951171875,17.857999801635742,81.43000030517578,211.77000427246094,17.96266746520996,81.30000305175781,210.88999938964844,17.390666961669922,81.31999969482422,210.92999267578125,17.417999267578125,1624100,88667900,46575000,0.004123425201304931,,0.0003695303699149388,,-0.0017942144043898711,
2015-07-23,61.267784118652344,177.17626953125,17.81333351135254,81.5,210.17999267578125,17.81333351135254,81.54000091552734,211.64999389648438,17.99333381652832,81.29000091552734,209.75,17.684667587280273,81.3499984741211,211.52999877929688,17.976667404174805,1178400,90509100,33408000,-0.0025011922264167596,,0.0023362492711507254,,-0.005630047082481604,
2015-07-24,61.305381774902344,175.33859252929688,17.694000244140625,81.55000305175781,208.0,17.694000244140625,81.61000061035156,210.3699951171875,18.07266616821289,81.5,207.60000610351562,17.594667434692383,81.58999633789062,210.3000030517578,17.825332641601562,804300,117755000,42547500,-0.0066990980175530845,,0.0006136611073968012,,-0.010372026721270355,
2015-07-27,61.42564392089844,174.3185577392578,16.867332458496094,81.70999908447266,206.7899932861328,16.867332458496094,81.72000122070312,207.5500030517578,17.6286678314209,81.61000061035156,206.25999450683594,16.71933364868164,81.69000244140625,206.94000244140625,17.495332717895508,2022800,132361100,70413000,-0.046720231391331746,,0.0019616898633412205,,-0.0058175144178177485,
2015-07-28,61.32040786743164,176.45974731445312,17.654666900634766,81.56999969482422,209.3300018310547,17.654666900634766,81.6500015258789,209.5,17.69333267211914,81.55999755859375,206.8000030517578,16.78933334350586,81.61000061035156,207.7899932861328,17.049999237060547,1434700,123544800,58437000,0.04667806507496031,,-0.0017132267038554305,,0.01228319923572374,
2015-07-29,61.267784118652344,177.67361450195312,17.58799934387207,81.5,210.77000427246094,17.58799934387207,81.58000183105469,211.0399932861328,17.859333038330078,81.44000244140625,209.30999755859375,17.46666717529297,81.56999969482422,209.47999572753906,17.618000030517578,1020500,105791300,41851500,-0.003776200204621105,,-0.00085817675728872,,0.006879003319305799,
2015-07-30,61.290367126464844,177.7157745361328,17.785999298095703,81.52999877929688,210.82000732421875,17.785999298095703,81.58000183105469,211.02000427246094,17.79599952697754,81.44000244140625,209.4199981689453,17.474000930786133,81.4800033569336,210.16000366210938,17.512666702270508,788000,91304400,30519000,0.011257673505236987,,0.0003685951456766645,,0.00023728922438981392,
2015-07-31,61.500816345214844,177.4459991455078,17.74333381652832,81.80999755859375,210.5,17.74333381652832,81.83000183105469,211.4499969482422,17.957332611083984,81.72000122070312,210.16000366210938,17.674667358398438,81.77999877929688,211.4199981689453,17.84000015258789,1589100,103266900,33339000,-0.0023988239767867015,0.02805235848279247,0.0034336426524541608,0.0022510500090352696,-0.0015180160080283667,0.0073479191294014605
2015-08-03,61.64323806762695,176.8474884033203,17.332666397094727,81.83000183105469,209.7899932861328,17.332666397094727,81.8499984741211,210.52999877929688,17.78066635131836,81.63999938964844,208.64999389648438,17.13800048828125,81.69999694824219,210.4600067138672,17.752666473388672,2085800,113965700,38302500,-0.023144884928617437,0.026862084026056096,0.0023157696251163706,0.0022445709383067817,-0.0033729176485783885,0.007394511051856416
2015-08-04,61.43228530883789,176.5018768310547,17.75200080871582,81.55000305175781,209.3800048828125,17.75200080871582,81.77999877929688,210.25,17.781333923339844,81.52999877929688,208.8000030517578,17.222667694091797,81.76000213623047,209.6999969482422,17.333999633789062,1007300,81820800,35287500,0.02419330078904558,0.02751899299199423,-0.0034221557043715434,0.0022973904526000415,-0.0019542916633196183,0.0073763080454956435
2015-08-05,61.334346771240234,177.0835723876953,18.0086669921875,81.41999816894531,210.07000732421875,18.0086669921875,81.47000122070312,211.30999755859375,18.066667556762695,81.30999755859375,209.72999572753906,17.360000610351562,81.44999694824219,210.4499969482422,17.57200050354004,2097000,85786800,93214500,0.014458436896063187,0.026109652557386072,-0.0015942519003695477,0.002322192541899976,0.003295690488308134,0.0072900178433782815
2015-08-06,61.37202453613281,175.63365173339844,16.408666610717773,81.47000122070312,208.35000610351562,16.408666610717773,81.55000305175781,210.4199981689453,17.0,81.41999816894531,207.64999389648438,15.7413330078125,81.44000244140625,210.2899932861328,16.63599967956543,1173000,116030800,219357000,-0.08884613070827718,0.030969519138102756,0.0006143012337460618,0.0022401566813683035,-0.00818777617114319,0.006467183660096474
2015-08-07,61.50004959106445,175.29644775390625,16.167333602905273,81.63999938964844,207.9499969482422,16.167333602905273,81.70999908447266,208.33999633789062,16.248666763305664,81.55000305175781,206.8699951171875,15.892666816711426,81.5999984741211,208.16000366210938,16.238666534423828,1773800,117858000,76101000,-0.014707655017798138,0.030957417217059836,0.002086049073650287,0.0021529660016118587,-0.0019199280784985007,0.006492161883801377
2015-08-10,61.37202453613281,177.50502014160156,16.076000213623047,81.47000122070312,210.57000732421875,16.076000213623047,81.61000061035156,210.6699981689453,16.197999954223633,81.41999816894531,209.27999877929688,15.736666679382324,81.58000183105469,209.27999877929688,15.876667022705078,1173300,80270700,62788500,-0.005649254943673188,0.03091922796549111,-0.0020817065316682815,0.0019203629844986483,0.012599070979440796,0.006492857214192435
2015-08-11,61.605533599853516,175.9033660888672,15.824666976928711,81.77999877929688,208.6699981689453,15.824666976928711,81.88999938964844,209.47000122070312,15.953332901000977,81.70999908447266,207.75999450683594,15.629332542419434,81.73999786376953,208.97000122070312,15.8100004196167,1424200,126081400,63973500,-0.015634065274604314,0.030848836741162323,0.003804812787025158,0.001957054325098957,-0.009023147916924712,0.006374314539997952
2015-08-12,61.58293533325195,176.11410522460938,15.878000259399414,81.75,208.9199981689453,15.878000259399414,82.02999877929688,209.13999938964844,15.98466682434082,81.7300033569336,205.36000061035156,15.515999794006348,81.91999816894531,207.11000061035156,15.666666984558105,1029700,172123700,55920000,0.0033702625495031224,0.03064135834228762,-0.0003668220252477372,0.0019484216752496573,0.0011980392440911203,0.006298152802134165
2015-08-13,61.45491027832031,175.89495849609375,16.167333602905273,81.58000183105469,208.66000366210938,16.167333602905273,81.75,209.5500030517578,16.43199920654297,81.55000305175781,208.00999450683594,15.941332817077637,81.66999816894531,208.72999572753906,15.990667343139648,845500,89383300,70338000,0.018222278547613824,0.031020798342033952,-0.0020789047199332167,0.00195371131927021,-0.0012443451263379757,0.006300947484279176
2015-08-14,61.43228530883789,176.5355682373047,16.209999084472656,81.55000305175781,209.4199981689453,16.209999084472656,81.66999816894531,209.50999450683594,16.528667449951172,81.51000213623047,208.25999450683594,16.118000030517578,81.55000305175781,208.42999267578125,16.482667922973633,2279800,72786500,65472000,0.0026389930841606013,0.03081595915614957,-0.00036815560188696583,0.001958232694722413,0.003642001719026844,0.0060756846417342695
2015-08-17,61.54527282714844,177.5218963623047,16.999332427978516,81.69999694824219,210.58999633789062,16.999332427978516,81.77999877929688,210.58999633789062,17.106000900268555,81.66000366210938,208.16000366210938,16.700666427612305,81.73999786376953,208.7100067138672,17.03733253479004,821900,79072600,107650500,0.04869422505161958,0.03209263329931908,0.001839220496885785,0.0019866287501082917,0.005587135413267719,0.00621973835859561
2015-08-18,61.43228530883789,177.00770568847656,17.381332397460938,81.55000305175781,209.97999572753906,17.381332397460938,81.66000366210938,210.67999267578125,17.39666748046875,81.5199966430664,209.6999969482422,16.90399932861328,81.5999984741211,210.25999450683594,17.025333404541016,1083900,71692700,62925000,0.022471468870960187,0.03186318176615363,-0.0018358439750177924,0.0020101763640799804,-0.0028964915560540927,0.006238953172851196
2015-08-19,61.65071105957031,175.60833740234375,17.016666412353516,81.83999633789062,208.32000732421875,17.016666412353516,81.87000274658203,210.00999450683594,17.376667022705078,81.41999816894531,207.35000610351562,17.001333236694336,81.47000122070312,209.08999633789062,17.35533332824707,1356600,172946000,54064500,-0.02098032399177252,0.02991765410706885,0.0035555530717168438,0.0021061638695870793,-0.007905691340893473,0.006403618893701588
2015-08-20,61.7035026550293,171.9414520263672,16.14533233642578,81.91000366210938,203.97000122070312,16.14533233642578,81.97000122070312,208.2899932861328,16.970666885375977,81.83999633789062,203.89999389648438,16.126667022705078,81.87000274658203,206.50999450683594,16.804000854492188,1536900,194327900,73587000,-0.05120474567775368,0.0317618558968699,0.000856301485443911,0.002108170343515335,-0.020881043748937733,0.007767391407714366
2015-08-21,61.80140686035156,166.76548767089844,15.38466739654541,82.04000091552734,197.8300018310547,15.38466739654541,82.08999633789062,203.94000244140625,16.253332138061523,81.87000274658203,197.52000427246094,15.36733341217041,81.97000122070312,201.72999572753906,15.733332633972168,3459200,346588500,98853000,-0.047113613026361856,0.03309939483613636,0.0015866879692330027,0.0020808195253323837,-0.030103062958169113,0.009927343593840189
2015-08-24,61.78635787963867,159.74359130859375,14.591333389282227,82.0199966430664,189.5,14.591333389282227,82.43000030517578,197.47999572753906,15.426667213439941,81.93000030517578,182.39999389648438,13.0,82.30000305175781,187.49000549316406,13.519332885742188,4751800,507244300,143724000,-0.05156653613722739,0.03453503208223044,-0.00024350547143525691,0.002085132374511613,-0.04210641218620714,0.013055087436641681
2015-08-25,61.58293533325195,157.8637237548828,14.66866683959961,81.75,187.27000427246094,14.66866683959961,81.91999816894531,195.4499969482422,15.393333435058594,81.5999984741211,186.9199981689453,14.607999801635742,81.91999816894531,195.42999267578125,15.368000030517578,5325500,369833100,64909500,0.005299957738899019,0.03351148384175842,-0.0032923537390404656,0.0021973318787938136,-0.011768031119817501,0.013152895895837022
2015-08-26,61.319271087646484,163.92469787597656,14.989333152770996,81.4000015258789,194.4600067138672,14.989333152770996,81.73999786376953,194.7899932861328,15.199999809265137,81.3499984741211,188.3699951171875,14.36733341217041,81.54000091552734,192.0800018310547,15.195332527160645,2742500,339257000,74445000,0.021860631008791875,0.0319594990030099,-0.004281449790898506,0.002369433445338239,0.038393710581062335,0.015799236241244612
2015-08-27,61.40214157104492,167.9794158935547,16.19933319091797,81.51000213623047,199.27000427246094,16.19933319091797,81.62000274658203,199.4199981689453,16.316667556762695,81.3499984741211,195.2100067138672,15.387332916259766,81.37000274658203,197.02000427246094,15.399999618530273,2671000,274143900,114840000,0.08072407396744574,0.03729477336269662,0.0013514590426226825,0.0023783803054992217,0.024735247769960056,0.016826276939173622
2015-08-28,61.43228530883789,167.98785400390625,16.565332412719727,81.55000305175781,199.27999877929688,16.565332412719727,81.73999786376953,199.83999633789062,16.76333236694336,81.51000213623047,197.9199981689453,16.10466766357422,81.69000244140625,198.5,16.124000549316406,2723900,160414400,82705500,0.022593474526899193,0.03759593402945244,0.0004909232320193802,0.0023792026728300182,5.023300210127424e-05,0.016824786532631524
2015-08-31,61.349449157714844,166.63067626953125,16.604000091552734,81.44000244140625,197.6699981689453,16.604000091552734,81.69999694824219,199.1300048828125,16.996667861938477,81.43000030517578,197.00999450683594,16.367332458496094,81.68000030517578,198.11000061035156,16.374666213989258,3103700,163298800,70503000,0.00233425311787383,0.03761201927506227,-0.0013484139602915057,0.002271900671477175,-0.00807902298902774,0.016865690473242035
2015-09-01,61.49890899658203,161.65711975097656,15.908666610717773,81.47000122070312,191.77000427246094,15.908666610717773,81.54000091552734,194.77000427246094,16.399999618530273,81.33999633789062,190.72999572753906,15.79800033569336,81.38999938964844,193.1199951171875,16.022666931152344,2577700,256000400,81822000,-0.04187746789935942,0.038341792384528804,0.002436205066535413,0.0022784856813240183,-0.02984778451303749,0.017866211994544204
2015-09-02,61.45356750488281,164.72557067871094,16.512666702270508,81.41000366210938,195.41000366210938,16.512666702270508,81.5,195.4600067138672,16.525333404541016,81.33000183105469,192.4199981689453,15.985333442687988,81.38999938964844,194.6199951171875,16.35333251953125,1934700,160269300,69438000,0.0379667326201818,0.03894980709384269,-0.0007372731067756266,0.0021552862901720506,0.018981229731552585,0.018563308355497014
2015-09-03,61.49890899658203,164.84353637695312,16.3713321685791,81.47000122070312,195.5500030517578,16.3713321685791,81.56999969482422,198.0500030517578,16.80533218383789,81.4000015258789,194.9600067138672,16.333332061767578,81.5199966430664,196.25999450683594,16.804000854492188,2503000,152087800,62922000,-0.008559158628931418,0.03876590068284039,0.0007378170794660743,0.0021279295990051274,0.0007161347066890755,0.018527244882346507
2015-09-04,61.6498908996582,162.34835815429688,16.1286678314209,81.66999816894531,192.58999633789062,16.1286678314209,81.69999694824219,193.86000061035156,16.272666931152344,81.4800033569336,191.61000061035156,15.880000114440918,81.61000061035156,192.85000610351562,16.05933380126953,1213800,207081000,55338000,-0.014822516253377382,0.0336784579399448,0.0024550338459592425,0.0021860062739885583,-0.015136645800599924,0.01868142551751652
2015-09-08,61.49890899658203,166.42832946777344,16.544666290283203,81.47000122070312,197.42999267578125,16.544666290283203,81.5199966430664,197.61000061035156,16.610666275024414,81.41000366210938,195.1699981689453,16.270000457763672,81.5199966430664,195.94000244140625,16.336666107177734,1194600,116025700,47073000,0.0257924872165749,0.03396947730717285,-0.0024490214154946344,0.002215977764739142,0.025130967506298507,0.019705571131844516
2015-09-09,61.48377227783203,164.202880859375,16.5939998626709,81.44999694824219,194.7899932861328,16.5939998626709,81.56999969482422,199.47000122070312,16.950000762939453,81.19999694824219,194.35000610351562,16.553333282470703,81.22000122070312,199.32000732421875,16.803333282470703,4265400,149347700,50862000,0.002981841490309778,0.03392899059757284,-0.0002461298744477203,0.0021653225973335697,-0.013371813654053155,0.019539090469744433
2015-09-10,61.3554573059082,165.09646606445312,16.565332412719727,81.27999877929688,195.85000610351562,16.565332412719727,81.43000030517578,197.22000122070312,16.71466636657715,81.27999877929688,194.25,16.35533332824707,81.43000030517578,194.55999755859375,16.48200035095215,1889000,158611100,40635000,-0.0017275792568650639,0.03370139057349544,-0.0020869729876690224,0.002037712216545988,0.005441958145931736,0.01959030566690145
2015-09-11,61.48377227783203,165.84669494628906,16.682666778564453,81.44999694824219,196.74000549316406,16.682666778564453,81.52999877929688,196.82000732421875,16.682666778564453,81.41999816894531,194.52999877929688,16.315332412719727,81.48999786376953,195.3800048828125,16.50933265686035,1411500,119691200,35262000,0.007083127758706009,0.03371471462592653,0.0020913375526494526,0.0020968936680184594,0.004544184982996802,0.0196382695089644
2015-09-14,61.49890899658203,165.23133850097656,16.87933349609375,81.47000122070312,196.00999450683594,16.87933349609375,81.55999755859375,197.00999450683594,16.950000762939453,81.44000244140625,195.42999267578125,16.64466667175293,81.55000305175781,196.9499969482422,16.739999771118164,905900,79452000,43363500,0.011788685834209334,0.033597508087983424,0.0002461904692769856,0.0020465543551486842,-0.003710393176733384,0.019636677107485123
2015-09-15,61.242210388183594,167.2966766357422,16.904666900634766,81.12999725341797,198.4600067138672,16.904666900634766,81.4000015258789,198.99000549316406,16.97333335876465,81.05999755859375,195.9600067138672,16.633333206176758,81.38999938964844,196.61000061035156,16.850000381469727,1697300,113806200,44002500,0.0015008533688181114,0.03359834211021807,-0.004174035159106748,0.0022432073430145886,0.012499675627534845,0.01987541668701631
2015-09-16,61.2044563293457,168.7465362548828,17.483333587646484,81.08000183105469,200.17999267578125,17.483333587646484,81.13999938964844,200.41000366210938,17.525333404541016,81.0,198.41000366210938,16.858667373657227,81.06999969482422,198.82000732421875,16.869333267211914,1579000,99581600,66256500,0.03423117949694654,0.03274216804169996,-0.0006164711985179316,0.0021981447863561637,0.008666398211229387,0.01994826484395717
2015-09-17,61.55172348022461,168.3671875,17.471332550048828,81.54000091552734,199.72999572753906,17.471332550048828,81.54000091552734,202.88999938964844,17.700000762939453,81.0199966430664,199.27999877929688,17.37933349609375,81.04000091552734,200.02000427246094,17.597333908081055,1833200,276046600,53787000,-0.000686427307326376,0.03240098835633106,0.0056738867021419725,0.002517046412433928,-0.002248038764539939,0.019947669254407305
2015-09-18,61.72535705566406,165.6158447265625,17.374666213989258,81.7699966430664,195.4499969482422,17.374666213989258,81.77999877929688,198.67999267578125,17.58799934387207,81.58999633789062,194.9600067138672,17.166667938232422,81.62999725341797,195.7100067138672,17.19733238220215,1639800,223657500,56446500,-0.005532854221774852,0.032056651393562334,0.0028209376703356437,0.002471242772419053,-0.01634132406848865,0.020152401673983227
2015-09-21,61.49890899658203,166.47169494628906,17.613332748413086,81.47000122070312,196.4600067138672,17.613332748413086,81.66999816894531,197.67999267578125,18.10466766357422,81.41000366210938,195.2100067138672,17.053333282470703,81.62000274658203,196.44000244140625,17.59866714477539,933800,105726200,91803000,0.013736467307306599,0.02977110506003537,-0.0036686391117644046,0.0025926749963964767,0.005167683207724538,0.01976841259054497
2015-09-22,61.612083435058594,164.3109130859375,17.395999908447266,81.62000274658203,193.91000366210938,17.395999908447266,81.77999877929688,194.4600067138672,17.510000228881836,81.58000183105469,192.55999755859375,17.058000564575195,81.5999984741211,193.8800048828125,17.268667221069336,1444000,153890900,54966000,-0.012339109416155347,0.027643613537003762,0.0018402674181237089,0.0026017666739245335,-0.01297987541394785,0.01885525560094286
2015-09-23,61.612083435058594,164.0482177734375,17.40399932861328,81.62000274658203,193.60000610351562,17.40399932861328,81.69999694824219,194.6699981689453,17.472000122070312,81.55000305175781,192.91000366210938,17.172000885009766,81.66000366210938,194.11000061035156,17.463333129882812,709000,92790600,39012000,0.000459842504490382,0.024338844671848478,0.0,0.0026018383485370083,-0.0015987697199553175,0.016287003704892604
2015-09-24,61.63474655151367,163.45504760742188,17.541332244873047,81.6500015258789,192.89999389648438,17.541332244873047,81.86000061035156,193.4499969482422,17.56333351135254,81.62999725341797,190.55999755859375,17.08066749572754,81.83999633789062,192.14999389648438,17.302000045776367,1454400,159378800,51723000,0.007890882645230857,0.02432728421911887,0.00036783558015796025,0.0025000997115436643,-0.0036158281636125,0.016053109318223083
2015-09-25,61.52154541015625,163.41265869140625,17.12733268737793,81.5,192.85000610351562,17.12733268737793,81.62999725341797,195.0,17.79400062561035,81.5,191.80999755859375,17.07666778564453,81.5999984741211,194.63999938964844,17.77400016784668,1134000,155054800,56601000,-0.02360137483948066,0.025119495133360075,-0.0018366448747024755,0.0023404853596730823,-0.0002593307250898791,0.013686785300498768
2015-09-28,61.68003463745117,159.31149291992188,16.562000274658203,81.70999908447266,188.00999450683594,16.562000274658203,81.7699966430664,191.91000366210938,17.319332122802734,81.54000091552734,187.63999938964844,16.44066619873047,81.62999725341797,191.77999877929688,17.156667709350586,1305000,178515900,73516500,-0.03300761554870424,0.020115546745055505,0.0025761580961318753,0.0023864788082666594,-0.025096989451895202,0.013491444447014068
2015-09-29,61.72535705566406,159.40472412109375,16.44333267211914,81.7699966430664,188.1199951171875,16.44333267211914,81.87999725341797,189.74000549316406,16.98200035095215,81.69999694824219,186.92999267578125,16.36400032043457,81.72000122070312,188.27000427246094,16.69733238220215,1256600,159045600,55548000,-0.00716505256437161,0.019577637934364202,0.0007347988450281395,0.0023884670835459198,0.0005852132791117626,0.0134968713301133
2015-09-30,61.84608459472656,162.37892150878906,16.559999465942383,81.93000030517578,191.6300048828125,16.559999465942383,81.94000244140625,191.8300018310547,16.82666778564453,81.75,189.44000244140625,16.1560001373291,81.79000091552734,190.3699951171875,16.799999237060547,4432000,163452000,73944000,0.007095082009808129,0.0196355559738683,0.0019558823929302083,0.0023881686498241485,0.018658150842731258,0.014178948109211352
2015-10-01,61.879398345947266,162.80259704589844,15.991999626159668,81.80999755859375,192.1300048828125,15.991999626159668,81.95999908447266,192.49000549316406,16.566667556762695,81.80000305175781,189.82000732421875,15.808667182922363,81.88999938964844,192.0800018310547,16.500667572021484,2023700,131079000,68595000,-0.03429950833940998,0.01888151044180772,0.0005386557845821205,0.002342202293027423,0.002609178169017623,0.012570243743975827
2015-10-02,62.1138801574707,165.23451232910156,16.504667282104492,82.12000274658203,195.0,16.504667282104492,82.33999633789062,195.02999877929688,16.51333236694336,82.0,189.1199951171875,15.661999702453613,82.16999816894531,189.77000427246094,15.706666946411133,1770400,211003300,66360000,0.032057758124643954,0.018329944806952818,0.003789335672149452,0.0024482132967722976,0.014937816271551885,0.01229963643169069
2015-10-05,61.871849060058594,168.17483520507812,16.40999984741211,81.80000305175781,198.47000122070312,16.40999984741211,82.0199966430664,198.74000549316406,16.6560001373291,81.80000305175781,196.3300018310547,16.275333404541016,82.0199966430664,196.4600067138672,16.589332580566406,4199900,126320800,55348500,-0.005735797824596434,0.018273237972482398,-0.0038965702480430187,0.0026290296725805687,0.01779484706028156,0.012884866703124345
2015-10-06,61.95502853393555,167.59860229492188,16.097333908081055,81.91000366210938,197.7899932861328,16.097333908081055,81.98999786376953,198.97999572753906,16.20199966430664,81.80000305175781,197.0,15.70533275604248,81.9000015258789,198.30999755859375,16.0,1925300,110274500,78378000,-0.01905337856419076,0.018470237248234486,0.0013443831910731063,0.002594265650042316,-0.0034263920012382876,0.012394176659149153
2015-10-07,61.95502853393555,168.97137451171875,15.46399974822998,81.91000366210938,199.41000366210938,15.46399974822998,81.97000122070312,199.8300018310547,15.846667289733887,81.80000305175781,197.47999572753906,15.274666786193848,81.87000274658203,198.89999389648438,15.775333404541016,1871000,124307300,102210000,-0.03934404066335062,0.019381400821468737,0.0,0.002521443677886109,0.008190833324380753,0.011287242076931261
2015-10-08,61.856727600097656,170.49664306640625,15.114666938781738,81.77999877929688,201.2100067138672,15.114666938781738,81.97000122070312,201.5500030517578,15.381333351135254,81.73999786376953,198.58999633789062,14.753999710083008,81.91999816894531,198.9499969482422,15.338666915893555,1118100,153055200,91998000,-0.022590068231747584,0.019783830092950653,-0.0015866498033173526,0.002554178329142163,0.009026786691503919,0.010935581079049515
2015-10-09,61.84916687011719,170.5983123779297,14.712667465209961,81.7699966430664,201.3300018310547,14.712667465209961,81.83999633789062,201.89999389648438,14.958000183105469,81.68000030517578,200.5800018310547,14.557332992553711,81.68000030517578,201.3800048828125,14.728667259216309,1197400,107069200,92376000,-0.02659664782558413,0.020361218001953323,-0.00012222971168707186,0.002498081459751339,0.0005963126880090819,0.01090708069381115
2015-10-12,61.95502853393555,170.7593231201172,14.371999740600586,81.91000366210938,201.52000427246094,14.371999740600586,81.97000122070312,201.75999450683594,14.866666793823242,81.80000305175781,200.91000366210938,14.351332664489746,81.83999633789062,201.4199981689453,14.866000175476074,864100,56395600,57544500,-0.023154721971044956,0.020500496765082685,0.0017116101828933417,0.002486457544078648,0.0009438003221908797,0.010887080619730115
